gender,age,name,counts_pictures,counts_profileVisits,counts_kisses,flirtInterests_chat,flirtInterests_friends,flirtInterests_date,connectedToFacebook,isVIP,isVerified,lastOnline,lastOnlineTs,lang_count,lang_fr,lang_en,lang_de,lang_it,lang_es,lang_pt,city,locationCity,locationCitySub,userInfo_visitDate,counts_details,crypt,isFlirtstar,isNew,hasBirthday,isHighlighted,distance,locked,isMobile,isOnline,whazzup,userId,pictureId,isSystemProfile
F,19,Amandineee,2,1468,28,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,24/04/2015 14:12,1429884743,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,La Roche-sur-Foron,Amancy,,,0.9200000166893005,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,FALSE,"Les mecs qui veulent du cul cul , comptez pas sur moi 😂",54d132ba066ea1539f8b4c35,551a91bc170ba08f208b4f1d,FALSE
F,22,Vanessa,5,1964,78,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,06/04/2015 15:55,1428335745,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Pirmasens,Pirmasens,,,0.3499999940395355,FALSE,FALSE,FALSE,FALSE,FALSE,306,FALSE,TRUE,TRUE,,54d1bd5a170ba037788b482e,54d1bd5d140ba047738b47c0,FALSE
F,24,Nadine,2,3782,147,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,06/04/2015 16:06,1428336375,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Biel,Olten,,,0.3499999940395355,FALSE,FALSE,FALSE,FALSE,FALSE,129,FALSE,TRUE,TRUE,ds läbe nä wies chunt u ds beschte drus mache :),54d215c3e86da1220d8b494d,54d2177c180ba0f3088b4c00,FALSE
F,21,Marina,5,4913,416,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,08/04/2015 15:08,1428505698,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Le Péage-de-Roussillon,Le Péage-de-Roussillon,,,0.8500000238418579,FALSE,FALSE,FALSE,FALSE,FALSE,192,FALSE,TRUE,TRUE,""" :) """,54d22921cb6da10f0c8b45a3,54f1ef30ea6da1886e8b45ea,FALSE
F,24,Auroree,4,3828,797,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,06/04/2015 16:10,1428336602,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Aix-en-Provence,Aix-en-Provence,,,0.9200000166893005,FALSE,FALSE,FALSE,FALSE,FALSE,346,FALSE,TRUE,TRUE,Une relation sérieuse et durable sans prise de tête,54d23e2ce76da1975b8b4578,5500c0f0e56da13e4d8b45a5,FALSE
F,19,Gianna,3,3954,212,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,07/04/2015 12:21,1428409308,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Bern,Bern,,,0.1899999976158142,FALSE,FALSE,FALSE,FALSE,FALSE,76.19999694824219,FALSE,TRUE,TRUE,:*,54d255ad076ea15b1b8b4a21,54f348e2140ba0db508b496b,FALSE
F,20,Tiina,2,1157,26,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,06/04/2015 13:10,1428325827,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,Port,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,80.59999847,FALSE,FALSE,FALSE,,54d279cb160ba0600f8b456d,54d27a57c86da1b1048b494d,FALSE
F,23,Vik,5,2914,56,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,26/04/2015 18:51,1430074290,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Frankfurt am Main,Frankfurt am Main,,,0.8500000238418579,FALSE,FALSE,FALSE,FALSE,FALSE,430,FALSE,TRUE,TRUE,,54d27bf7e86da1d0768b4c9f,54d27cddc76da13e0a8b4964,FALSE
F,19,Lorena,11,6853,384,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,07/04/2015 12:30,1428409808,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Ittigen,Ittigen,,,0.27000001072883606,FALSE,FALSE,FALSE,FALSE,FALSE,81.59999847,FALSE,FALSE,TRUE,Gym in the am. Party in the pm. ❤️ Instagram: Loourena_,54d31cd10a6ea18c7b8b468b,55212d161c0ba07d758b47a5,FALSE
F,22,vicki,6,3696,253,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,07/04/2015 11:25,1428405944,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Le Landeron,Les Geneveys-sur-Coffrane,,,0.6499999761581421,FALSE,FALSE,FALSE,FALSE,FALSE,57.599998474121094,FALSE,TRUE,TRUE,Lovaah <3,54d33071086ea110138b49ce,54d6a0c8180ba07f408b4908,FALSE
F,20,Mélanie,6,2922,230,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,15/04/2015 10:05,1429092333,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Lausanne,Lausanne,,,0.8500000238418579,FALSE,FALSE,FALSE,FALSE,FALSE,2.0999999046325684,FALSE,TRUE,FALSE,Insta ; melanie.pinheiro,54d34930e96da1ce0a8b4640,54d36871c86da148978b4c74,FALSE
F,19,Anne :),3,3625,68,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,08/04/2015 15:27,1428506825,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Steinen,Schopfheim,,,0.6899999976158142,FALSE,FALSE,FALSE,FALSE,FALSE,154,FALSE,FALSE,TRUE,Kein Anzug der Welt macht aus einem Spast nen Barney Stinson! ;D,54d38c17076ea1d77a8b49ae,55209d6ae86da1281a8b48b2,FALSE
F,25,Juli,2,439,14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,06/04/2015 15:58,1428335885,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Köln,Köln,,,0.7300000190734863,FALSE,FALSE,FALSE,FALSE,FALSE,492,FALSE,TRUE,TRUE,A smile is the best make up any Girl can wear,54d395950b6ea1b88d8b4e41,55182cf40a6ea1b5178b45b0,FALSE
F,22,fah,4,4460,252,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,08/04/2015 10:48,1428490112,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Bern,Oberglatt,,,0.23000000417232513,FALSE,FALSE,FALSE,FALSE,FALSE,177,FALSE,TRUE,FALSE,Widerlich. Wenn ein Mann jeder Frau das selbe schreibt!,54d3b0f7e86da11c478b49a0,55089ddf076ea1a48e8b4675,FALSE
F,21,Cindy,8,2088,156,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,05/04/2015 9:00,1428224400,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Servion,Epalinges,,,0.8799999952316284,FALSE,FALSE,FALSE,FALSE,FALSE,4.400000095367432,FALSE,FALSE,FALSE,,54d3b2d3ca6da13a7e8b48a9,5503f8e1076ea1c3608b48c3,FALSE
F,23,sarah,3,2052,177,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,27/04/2015 19:42,1430163746,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Weil am Rhein,Weil am Rhein,,,0.9200000166893005,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,,54d3b6ae086ea145298b46ac,54d3b72a1c0ba0bd408b46a0,FALSE
F,24,ani.,7,3869,89,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,06/04/2015 16:04,1428336274,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Köln,Köln,,,0.6200000047683716,FALSE,FALSE,FALSE,FALSE,FALSE,495,FALSE,TRUE,TRUE,"grow a beard, then we'll talk!",54d3bc8ac56da1ac608b4b58,552171aaea6da18d878b491c,FALSE
F,22,Ludivine,4,1076,67,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,08/04/2015 12:49,1428497349,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Nancy,Nancy,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,243,FALSE,TRUE,FALSE,,54d3c4a0180ba0c9068b488b,54d3c4b9180ba0640a8b47dd,FALSE
F,24,Monique,2,285,3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,06/04/2015 16:15,1428336942,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Sinsheim,Neckarbischofsheim,,,0.3799999952316284,FALSE,FALSE,FALSE,FALSE,FALSE,354,FALSE,TRUE,TRUE,,54d3eef3c46da171538b47d4,551dd5a61b0ba0f6088b468d,FALSE
F,21,sousou,1,1696,87,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12/04/2015 15:05,1428851133,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Nyon,Lausanne,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,3.5999999046325684,FALSE,TRUE,FALSE,,54d40c6f1a0ba05a5c8b48d3,54d40c78c96da110998b46c5,FALSE
F,19,Marie,5,986,73,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,20/04/2015 12:47,1429534023,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Colmar,Colmar,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,181,FALSE,TRUE,FALSE,écris quelque chose de sympa,54d4de1de86da11b028b4737,5523b3ed1c0ba021718b48a9,FALSE
F,19,Mandy,4,4161,121,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,26/04/2015 11:40,1430048414,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Koblenz,Biel-Benken,,,0.3499999940395355,FALSE,FALSE,FALSE,FALSE,FALSE,128,FALSE,TRUE,TRUE,Veni vidi vici,54d51bd1e66da1b6668b45df,5501f138cc6da1031b8b4578,FALSE
F,20,Justine,5,2817,164,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,26/04/2015 9:11,1430039487,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Mathay,Mathay,,,0.5400000214576721,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,FALSE,,54d54aab180ba06b248b4800,55020338180ba05f148b4727,FALSE
F,23,So Raya,6,2911,37,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,06/04/2015 2:01,1428285698,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Nancy,Nancy,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,244,FALSE,TRUE,FALSE,Facebook : So Raya p´tite soury Snap : sorayasoury,54d55b85160ba0dc4a8b4699,54d55ce70a6ea1df788b4d20,FALSE
F,19,aurora,1,3954,82,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,26/04/2015 10:22,1430043766,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Bern,Rapperswil,BE,,0.6200000047683716,FALSE,FALSE,FALSE,FALSE,FALSE,83,FALSE,TRUE,FALSE,Instagram: lile345,54d5dd0b0b6ea14c688b48a5,551aac74c86da10c948b4c25,FALSE
F,23,Nadine,3,4688,207,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,06/04/2015 15:59,1428335950,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Siegburg,Siegburg,,,0.15000000596046448,FALSE,FALSE,FALSE,FALSE,FALSE,477,FALSE,FALSE,TRUE,,54d5ec79140ba02d588b49d6,54e1b7e1ca6da1199b8b4567,FALSE
F,22,Alexia,7,1924,35,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,26/04/2015 11:52,1430049176,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Torino,Torino,,,0.9200000166893005,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,,54d5f139180ba0886a8b4834,552bf4ac0a6ea1e3288b4963,FALSE
F,23,Janina,4,2131,67,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,06/04/2015 15:57,1428335822,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Schwalbach am Taunus,Schwalbach am Taunus,,,0.3100000023841858,FALSE,FALSE,FALSE,FALSE,FALSE,427,FALSE,TRUE,TRUE,,54d63f1b1b0ba0bb398b474b,54d691ec150ba0c9048b4650,FALSE
F,23,nadyc,4,1080,33,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,07/04/2015 9:52,1428400326,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Sion,Sion,,,0.8500000238418579,FALSE,FALSE,FALSE,FALSE,FALSE,64.30000305175781,FALSE,TRUE,FALSE,I woke up like this... you're flawless,54d64f3eca6da1fd978b4bf2,54d64fb71b0ba0b75d8b4841,FALSE
F,19,marine,7,11541,990,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,24/04/2015 14:48,1429886914,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Lyon,Lyon,,,0.800000012,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,Pole dance 👯👌,54d65104c96da162408b4647,550d9e7a076ea1509f8b46c1,FALSE
F,22,thug love,8,2117,38,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,02/04/2015 17:06,1427994402,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Lyon,Lyon,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,163,FALSE,TRUE,FALSE,jeune fille simple!! si vs chercher un plan cul passer votre chemin,54d67bec150ba01e408b47dd,54d67bef180ba089498b48fd,FALSE
F,22,179cm,6,6931,272,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,18/04/2015 14:13,1429366415,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Luzern,Beromünster,,,0.11999999731779099,FALSE,FALSE,FALSE,FALSE,FALSE,141,FALSE,FALSE,FALSE,Insta: boomchickawahwah_179cm,54d70521e86da1b24c8b465f,5519896c140ba0d5368b4677,FALSE
F,22,Skyline_GTR,3,5029,339,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,26/04/2015 18:17,1430072271,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Luzern,Luzern,,,0.46000000834465027,FALSE,FALSE,FALSE,FALSE,FALSE,140,FALSE,TRUE,TRUE,🙈✌️✌️,54d7138fe86da1f55f8b4b22,54d714be0a6ea1fb128b46b6,FALSE
F,20,Clara Vitale,11,1553,77,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,16/04/2015 20:18,1429215502,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Vernier,Vernier,,,0.8100000023841858,FALSE,FALSE,FALSE,FALSE,FALSE,53.900001525878906,FALSE,FALSE,FALSE,Le vrai courage est parfois de choisir,54d75936140ba0a92d8b474a,550885d60b6ea15d988b487d,FALSE
F,23,Clarissa,1,2268,89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27/04/2015 19:12,1430161950,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Bonn,Bonn,,,0.6200000047683716,FALSE,FALSE,FALSE,FALSE,FALSE,468,FALSE,FALSE,FALSE,mädels die ein 3er starten wollen oder ähnliches einfach anschreiben ♥,54d77cb0cc6da186098b4610,54d77eb6cc6da1930b8b45af,FALSE
F,25,Oki,3,1495,69,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,22/04/2015 10:04,1429697089,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Chavannes-près-Renens,Lausanne,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,,54d77d83180ba081238b46ea,5535639cee6da1cf1e8b4c52,FALSE
F,25,Aninas,4,2698,112,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,07/04/2015 14:39,1428417561,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Berlin,Basel,,,0.7300000190734863,FALSE,FALSE,FALSE,FALSE,FALSE,137,FALSE,TRUE,FALSE,,54d78b49c56da132228b4e4d,54d78b9b170ba0ef688b478f,FALSE
F,24,Adeline,9,1527,34,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,08/04/2015 10:29,1428488956,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Dijon,Dijon,,,0.9599999785423279,FALSE,FALSE,FALSE,FALSE,FALSE,150,FALSE,TRUE,FALSE,"Vas-y, fais battre mon cœur !!",54d796bd1b0ba0f5028b4570,551199eeca6da15a8c8b4659,FALSE
F,22,Danaé,1,3007,212,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,25/04/2015 20:45,1429994719,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Vernier,Châtelaine,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,54.599998474121094,FALSE,TRUE,FALSE,,54d79d14c76da12b728b4a75,54d79d16140ba0cc778b4821,FALSE
F,25,jenny,7,1931,81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,06/04/2015 16:05,1428336358,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Memmingen,Memmingen,,,0.9200000166893005,FALSE,FALSE,FALSE,FALSE,FALSE,314,FALSE,TRUE,TRUE,Meine Welt..meine Regeln!,54d79e7fe56da126578b458f,5505ee46c96da11b398b4648,FALSE
F,19,Laura,9,2284,141,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,08/04/2015 9:42,1428486122,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,Le Mont-sur-Lausanne,,,0.8500000238418579,FALSE,FALSE,FALSE,FALSE,FALSE,3.799999952316284,FALSE,TRUE,FALSE,,54d7c2921a0ba0f36c8b46f3,54d7c296ca6da199388b47a6,FALSE
F,19,Héloïse,7,2579,64,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,25/04/2015 12:06,1429963569,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Charenton-le-Pont,Chalon-sur-Saône,,,0.7699999809265137,FALSE,FALSE,FALSE,FALSE,FALSE,139,FALSE,TRUE,FALSE,Un beau brun aux yeux clairs pour me faire craquer ? ^^,54d7c528c96da1ef8b8b46c0,553230e1c86da1530a8b49d8,FALSE
F,20,Jojo,4,4053,91,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,08/04/2015 10:41,1428489710,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Freiburg im Breisgau,Freiburg im Breisgau,,,0.46000000834465027,FALSE,FALSE,FALSE,FALSE,FALSE,187,FALSE,FALSE,FALSE,Falls jemand fragt: wir haben uns beim Bäcker kennengelernt! ;),54d878e0e86da1ab1f8b4659,55159b6dc86da1f5258b4b95,FALSE
F,21,Patricia,4,3230,69,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,08/04/2015 15:02,1428505366,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Haltingen,Weil am Rhein,,,0.5799999833106995,FALSE,FALSE,FALSE,FALSE,FALSE,142,FALSE,TRUE,TRUE,,54d87c54c76da1745b8b4c1d,551da79b170ba012738b4b19,FALSE
F,19,Sania,6,4211,152,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,08/04/2015 14:35,1428503705,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Zürich,Oberrieden,,,0.3799999952316284,FALSE,FALSE,FALSE,FALSE,FALSE,169,FALSE,FALSE,TRUE,Chunt öpper am Samschtig an ZSC-Match? 😁,54d89d35e56da186438b4580,551ac75a0b6ea1d2968b4702,FALSE
F,20,kila,1,1077,30,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,21/04/2015 21:29,1429651740,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,,Lausanne,,,0.1899999976158142,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,54d8c6d4086ea118878b4f5e,54d8c77e076ea151738b4f84,FALSE
F,22,black&killa,0,1548,51,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,08/04/2015 12:30,1428496222,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Zürich,Biel,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,83.30000305175781,FALSE,FALSE,FALSE,.....,54d8c7961c0ba0d2538b49c2,,FALSE
F,22,Sam,6,2272,70,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,06/04/2015 16:13,1428336810,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Wiesbaden,Taunusstein,,,0.46000000834465027,FALSE,FALSE,FALSE,FALSE,FALSE,417,FALSE,TRUE,TRUE,,54d8e4f2170ba0687e8b48e5,5515f94d140ba06d618b4e2b,FALSE
F,26,Uschi,5,1457,69,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,06/04/2015 16:03,1428336193,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Stuttgart,Stuttgart,,,0.9200000166893005,FALSE,FALSE,FALSE,FALSE,FALSE,320,FALSE,FALSE,TRUE,ich hasse es wenn außer mir nix süßes mehr im haus gibt😂,54d8ec6f066ea1ae568b4727,54d8ecef150ba09a6f8b47d5,FALSE
F,24,Nora,5,5192,283,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,06/04/2015 16:16,1428336968,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Wiesbaden,Wiesbaden,,,0.8100000023841858,FALSE,FALSE,FALSE,FALSE,FALSE,413,FALSE,TRUE,TRUE,Kopf aus Musik an,54d8fbe1150ba0be0e8b4f1c,54f9d06bc96da136958b45a7,FALSE
F,22,jessy,2,5096,168,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,08/04/2015 15:15,1428506136,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Luzern,Luzern,,,0.6200000047683716,FALSE,FALSE,FALSE,FALSE,FALSE,140,FALSE,TRUE,TRUE,,54d911baea6da1ed868b489a,54d91273cb6da1d84f8b4e82,FALSE
F,24,anitanina,6,2687,125,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,26/04/2015 11:49,1430048940,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Montagny-près-Yverdon,Montagny-près-Yverdon,,,0.8500000238418579,FALSE,FALSE,FALSE,FALSE,FALSE,30,FALSE,TRUE,TRUE,"Accepte moi avec mes enfants ou si non rien,oublie moi !!!!!",54d91485c96da18e8a8b4a51,552c121d086ea1391b8b4575,FALSE
F,25,Christina,4,5488,183,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,26/04/2015 18:47,1430074053,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Luzern,Luzern,,,0.8799999952316284,FALSE,FALSE,FALSE,FALSE,FALSE,140,FALSE,FALSE,TRUE,Deutsche in Luzern :),54d91f541b0ba07f3d8b4af9,553cdc18150ba069498b49b4,FALSE
F,22,02Blueyes,5,1130,105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17/03/2015 11:39,1426592359,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,Morges,,,0.6200000047683716,FALSE,FALSE,FALSE,FALSE,FALSE,11.399999618530273,FALSE,FALSE,FALSE,🍹🍷🍓🍇🍒🍷🍹,54d92b92c56da1203d8b4be3,54d92b9c1b0ba02c068b4a99,FALSE
F,23,Marie,3,475,46,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,07/04/2015 10:20,1428402004,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Ouhans,Ouhans,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,58.79999923706055,FALSE,FALSE,FALSE,Que des cdi 😉,54d93c84e96da1de448b4638,551aa3611b0ba03e2a8b47bd,FALSE
F,19,Sereina,8,4416,109,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,26/04/2015 8:06,1430035618,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Füllinsdorf,Lausen,,,0.9200000166893005,FALSE,FALSE,FALSE,FALSE,FALSE,136,FALSE,TRUE,FALSE,°•○●♡❤🍁🍁🍁❤♡●○•✌👌 bi spontan lustig und ich selber♡,54d9a76a076ea1624b8b4fe8,5538f0cf140ba063378b470a,FALSE
F,23,coco,5,6282,403,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,08/04/2015 15:30,1428507036,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Zürich,Zürich,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,173,FALSE,TRUE,TRUE,,54da02a2cb6da17a6c8b48d1,5512aee4ca6da1f2788b4724,FALSE
F,23,bibbes,3,2209,40,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,06/04/2015 16:13,1428336838,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Speyer,Speyer,,,0.3499999940395355,FALSE,FALSE,FALSE,FALSE,FALSE,338,FALSE,TRUE,TRUE,🏂🏄🎓✌️,54da3437c46da161778b47c3,550b3fc1c96da15d388b47fe,FALSE
F,25,sue,1,3263,48,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,26/04/2015 7:46,1430034385,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Merzhausen,Fribourg-en-Brisgau,,,0.8500000238418579,FALSE,FALSE,FALSE,FALSE,FALSE,188,FALSE,TRUE,FALSE,hallo😊,54da5279160ba0bd388b4f66,55299e1fc56da1c8178b4568,FALSE
F,22,Aurora,7,4553,219,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,08/04/2015 6:54,1428476082,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Zürich,Bülach,,,0.079999998,FALSE,FALSE,FALSE,FALSE,FALSE,182,FALSE,TRUE,FALSE,".. Wer fragt, der führt 😉",54da7cc5c76da1605e8b45e0,54fa1c2dca6da1a65e8b4ca5,FALSE
F,24,laurie,3,2103,104,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,07/04/2015 8:28,1428395327,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Annecy,Annecy-le-Vieux,,,0.9200000166893005,FALSE,FALSE,FALSE,FALSE,FALSE,76.69999694824219,FALSE,FALSE,FALSE,la vie est belle que partager,54da80b8180ba0e5528b4de7,54dc91d8c46da135088b4860,FALSE
F,19,Jackie,9,5769,235,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,08/04/2015 1:13,1428455586,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Colmar,Colmar,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,182,FALSE,TRUE,FALSE,On dit merci qui ?! 😂,54daa68aca6da1a7558b4a16,54eea95ae96da17a998b4e08,FALSE
F,19,Vânia Machado,24,6654,620,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,26/04/2015 18:50,1430074234,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Aigle,Aigle,,,0.9599999785423279,FALSE,TRUE,FALSE,FALSE,TRUE,33.5,FALSE,TRUE,TRUE,Tu ne sais jamais a quel point tu es fort jusq'au jour où être fort est la seule option.,54db370f0b6ea1df9e8b4a1f,5509cbd1076ea1db598b5017,FALSE
F,23,Léa,3,3011,218,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,07/04/2015 10:27,1428402453,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Genève,Genève,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,51.599998474121094,FALSE,TRUE,FALSE,,54db44320b6ea1fa0e8b499f,54e92bbc1b0ba017158b4c32,FALSE
F,20,Belinda,3,771,15,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,08/04/2015 14:31,1428503501,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Freiburg im Breisgau,Friedenweiler,,,0.8500000238418579,FALSE,FALSE,FALSE,FALSE,FALSE,197,FALSE,TRUE,FALSE,;),54db4c69e56da149518b464d,54ecf1dd160ba076518b4803,FALSE
